,first_name,last_name,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,property_valuation,Rank,age,age_group,RA_CODE_2016,RA_NAME_2016,RATIO,PERCENTAGE,Profit
607,Agace,Hedge,Female,25,Financial Services,Mass Customer,Yes,13,92 Petterle Place,3429,VIC,8,233,24.0,18-29,21.0,Inner Regional Australia,0.0191645,1.9164481,316.50671662465004
608,Ogdan,Blenkinship,Male,65,Health,Mass Customer,Yes,21,21712 Texas Court,3429,VIC,5,930,71.0,70+,20.0,Major Cities of Australia,0.9808355,98.0835519,718.6033833753501
609,Ogdan,Blenkinship,Male,65,Health,Mass Customer,Yes,21,21712 Texas Court,3429,VIC,5,930,71.0,70+,21.0,Inner Regional Australia,0.0191645,1.9164481,582.9422166246501
610,Latrena,Walklate,Female,97,Telecommunications,High Net Worth,Yes,13,87 Sheridan Junction,2281,NSW,8,237,78.0,70+,10.0,Major Cities of Australia,0.8713432,87.1343215,757.9437585554399
611,Latrena,Walklate,Female,97,Telecommunications,High Net Worth,Yes,13,87 Sheridan Junction,2281,NSW,8,237,78.0,70+,11.0,Inner Regional Australia,0.1286568,12.8656785,646.6362414445599
612,Kissiah,Foat,Female,30,Financial Services,Mass Customer,Yes,19,1690 Forster Place,2281,NSW,9,504,46.0,40-49,10.0,Major Cities of Australia,0.8713432,87.1343215,490.12425855544
613,Kissiah,Foat,Female,30,Financial Services,Mass Customer,Yes,19,1690 Forster Place,2281,NSW,9,504,46.0,40-49,11.0,Inner Regional Australia,0.1286568,12.8656785,378.81674144456
614,Israel,Brough,Male,29,Financial Services,Mass Customer,Yes,8,43863 Victoria Lane,2281,NSW,7,651,45.0,40-49,10.0,Major Cities of Australia,0.8713432,87.1343215,520.83815855544
615,Israel,Brough,Male,29,Financial Services,Mass Customer,Yes,8,43863 Victoria Lane,2281,NSW,7,651,45.0,40-49,11.0,Inner Regional Australia,0.1286568,12.8656785,409.53064144456
616,Mariquilla,Springthorpe,Female,30,Financial Services,Mass Customer,Yes,8,811 Melrose Park,2224,NSW,10,237,82.0,70+,10.0,Major Cities of Australia,1.0,100.0,634.7559999999999
617,Leticia,Danovich,Female,84,Entertainment,Mass Customer,Yes,15,2 Logan Avenue,4307,QLD,1,237,80.0,70+,31.0,Inner Regional Australia,1.0,100.0,709.8109
618,Harman,Lynds,Male,4,Financial Services,Mass Customer,Yes,5,538 Gina Way,4105,QLD,8,240,60.0,50-59,30.0,Major Cities of Australia,1.0,100.0,632.1877999999999
619,Farra,Matyushkin,Female,18,Manufacturing,High Net Worth,Yes,9,52761 Portage Crossing,3170,VIC,9,241,48.0,40-49,20.0,Major Cities of Australia,1.0,100.0,560.4622999999999
620,Sonni,Milligan,Female,73,Retail,Mass Customer,Yes,14,04769 Dahle Plaza,3170,VIC,9,774,34.0,30-39,20.0,Major Cities of Australia,1.0,100.0,629.9078
621,Robenia,Monks,Female,94,Manufacturing,Mass Customer,No,5,8 Fieldstone Street,4065,QLD,9,241,62.0,60-69,30.0,Major Cities of Australia,1.0,100.0,713.0226999999999
622,Roman,Eastwood,Male,57,Manufacturing,Affluent Customer,Yes,16,8957 Anhalt Alley,3004,VIC,4,241,52.0,50-59,20.0,Major Cities of Australia,1.0,100.0,627.1709999999999
623,Solomon,Bruck,Male,29,Health,Mass Customer,No,12,5 High Crossing Junction,4556,QLD,8,244,64.0,60-69,30.0,Major Cities of Australia,1.0,100.0,650.2168999999999
624,Gallagher,Bromell,Male,18,Financial Services,Mass Customer,No,17,91634 Badeau Crossing,4556,QLD,8,349,65.0,60-69,30.0,Major Cities of Australia,1.0,100.0,624.4361999999999
625,Petr,Westman,Male,5,Property,Mass Customer,No,7,98454 Dapin Park,4556,QLD,7,760,34.0,30-39,30.0,Major Cities of Australia,1.0,100.0,567.9599
626,Rowen,Sollas,Male,38,Health,Mass Customer,No,5,4 Anzinger Street,4556,QLD,8,817,61.0,60-69,30.0,Major Cities of Australia,1.0,100.0,649.1234
627,Andy,Deeming,Male,79,Manufacturing,Affluent Customer,Yes,7,63386 Talisman Hill,4556,QLD,8,832,43.0,40-49,30.0,Major Cities of Australia,1.0,100.0,653.3994999999999
628,Krystyna,Airey,Female,2,Financial Services,Mass Customer,Yes,19,75760 Toban Junction,4006,QLD,5,244,71.0,70+,30.0,Major Cities of Australia,1.0,100.0,634.4192999999999
629,Kiley,Grunder,Male,95,Financial Services,Affluent Customer,Yes,1,17393 Colorado Hill,4006,QLD,8,587,27.0,18-29,30.0,Major Cities of Australia,1.0,100.0,560.4503
630,Katharine,Redbourn,Female,8,Manufacturing,Affluent Customer,Yes,4,178 Waxwing Trail,3134,VIC,10,244,54.0,50-59,20.0,Major Cities of Australia,1.0,100.0,545.8172
631,Elianora,Poolton,Female,15,Financial Services,Mass Customer,Yes,21,5 Macpherson Drive,3134,VIC,9,494,77.0,70+,20.0,Major Cities of Australia,1.0,100.0,635.3124999999999
632,Cammy,Stoneham,Female,74,Financial Services,High Net Worth,No,14,8648 Green Alley,4680,QLD,3,244,58.0,50-59,31.0,Inner Regional Australia,0.9803566,98.0356634,568.03712409222
633,Cammy,Stoneham,Female,74,Financial Services,High Net Worth,No,14,8648 Green Alley,4680,QLD,3,244,58.0,50-59,32.0,Outer Regional Australia,0.0117343,1.1734276,528.21969145131
634,Cammy,Stoneham,Female,74,Financial Services,High Net Worth,No,14,8648 Green Alley,4680,QLD,3,244,58.0,50-59,33.0,Remote Australia,0.0079091,0.790909,563.4933844564699
635,Heloise,Fairpool,Female,17,Manufacturing,High Net Worth,No,17,005 Loeprich Way,4680,QLD,3,455,45.0,40-49,31.0,Inner Regional Australia,0.9803566,98.0356634,511.51022409221997
636,Heloise,Fairpool,Female,17,Manufacturing,High Net Worth,No,17,005 Loeprich Way,4680,QLD,3,455,45.0,40-49,32.0,Outer Regional Australia,0.0117343,1.1734276,471.69279145131
637,Heloise,Fairpool,Female,17,Manufacturing,High Net Worth,No,17,005 Loeprich Way,4680,QLD,3,455,45.0,40-49,33.0,Remote Australia,0.0079091,0.790909,506.96648445647
638,George,Jose,Male,68,Retail,High Net Worth,Yes,20,535 Corben Point,4680,QLD,4,504,61.0,60-69,31.0,Inner Regional Australia,0.9803566,98.0356634,736.1683240922199
639,George,Jose,Male,68,Retail,High Net Worth,Yes,20,535 Corben Point,4680,QLD,4,504,61.0,60-69,32.0,Outer Regional Australia,0.0117343,1.1734276,696.35089145131
640,George,Jose,Male,68,Retail,High Net Worth,Yes,20,535 Corben Point,4680,QLD,4,504,61.0,60-69,33.0,Remote Australia,0.0079091,0.790909,731.6245844564698
641,Ferdy,Hornung,Male,57,Entertainment,High Net Worth,No,18,0686 Hallows Trail,4506,QLD,3,250,47.0,40-49,30.0,Major Cities of Australia,1.0,100.0,558.6199
642,Shadow,Yakutin,Male,85,Health,Affluent Customer,Yes,6,06 Dwight Park,4119,QLD,2,252,55.0,50-59,30.0,Major Cities of Australia,1.0,100.0,668.4246999999999
643,Celeste,Fretson,Female,91,IT,Mass Customer,No,9,14709 Portage Avenue,2166,NSW,9,252,41.0,40-49,10.0,Major Cities of Australia,1.0,100.0,546.4114
644,Gardiner,Gypps,Male,91,Retail,Mass Customer,Yes,13,1 Elgar Alley,2166,NSW,9,691,30.0,18-29,10.0,Major Cities of Australia,1.0,100.0,635.4451999999999
645,Rafi,Brettelle,Male,89,Health,High Net Worth,No,6,11 Brickson Park Alley,2166,NSW,10,786,65.0,60-69,10.0,Major Cities of Australia,1.0,100.0,623.5652999999999
646,Colas,Gabbitas,Male,98,Retail,High Net Worth,No,20,3094 Elka Place,2166,NSW,9,939,75.0,70+,10.0,Major Cities of Australia,1.0,100.0,739.3874999999999
647,Dyann,Olechnowicz,Female,17,Manufacturing,Mass Customer,No,16,0474 Bowman Hill,3031,VIC,10,252,82.0,70+,20.0,Major Cities of Australia,1.0,100.0,666.9292999999999
648,Delly,Sunman,Female,49,Retail,Mass Customer,No,15,652 Fuller Terrace,3206,VIC,12,252,62.0,60-69,20.0,Major Cities of Australia,1.0,100.0,664.1809
649,Natividad,Balducci,Female,39,Property,High Net Worth,Yes,10,4472 Washington Junction,3206,VIC,11,310,31.0,30-39,20.0,Major Cities of Australia,1.0,100.0,539.1734
650,Malvin,Ryhorovich,Male,37,Financial Services,Mass Customer,No,5,5356 Sugar Plaza,4818,QLD,3,252,60.0,50-59,32.0,Outer Regional Australia,1.0,100.0,666.1470999999999
651,Pansie,Beccero,Female,35,Financial Services,Affluent Customer,Yes,10,315 Hudson Road,4818,QLD,5,782,57.0,50-59,32.0,Outer Regional Australia,1.0,100.0,607.7147
652,Tanya,Hamberston,Female,45,Financial Services,Mass Customer,Yes,9,7 Schiller Point,4113,QLD,6,259,21.0,18-29,30.0,Major Cities of Australia,1.0,100.0,500.07790000000006
653,Caitrin,Critten,Female,45,Manufacturing,Mass Customer,Yes,10,25 Lakeland Point,4113,QLD,7,603,49.0,40-49,30.0,Major Cities of Australia,1.0,100.0,653.8314999999999
654,Kaela,Romaines,Female,41,Manufacturing,High Net Worth,No,19,9193 Prairieview Drive,2155,NSW,10,259,50.0,40-49,10.0,Major Cities of Australia,1.0,100.0,516.6822
655,Matias,Melloi,Male,61,Retail,Affluent Customer,No,11,1507 Schlimgen Trail,2155,NSW,10,444,45.0,40-49,10.0,Major Cities of Australia,1.0,100.0,565.1184
656,Sigismund,Sedger,Male,9,Manufacturing,Affluent Customer,No,7,8069 Sunbrook Way,2155,NSW,10,473,22.0,18-29,10.0,Major Cities of Australia,1.0,100.0,390.4985
657,Damian,Renard,Male,43,Retail,Affluent Customer,No,8,28 Prentice Trail,2155,NSW,10,744,45.0,40-49,10.0,Major Cities of Australia,1.0,100.0,545.5848
658,Lezlie,Clemits,Female,2,Financial Services,Mass Customer,Yes,15,0504 Nevada Drive,2155,NSW,10,924,48.0,40-49,10.0,Major Cities of Australia,1.0,100.0,481.287
659,Evonne,Bembridge,Female,9,Retail,Mass Customer,Yes,14,13272 Basil Avenue,3103,VIC,9,259,52.0,50-59,20.0,Major Cities of Australia,1.0,100.0,625.6167999999999
660,Corene,Hallgate,Female,26,Financial Services,Mass Customer,Yes,14,2109 Shoshone Court,3103,VIC,12,526,57.0,50-59,20.0,Major Cities of Australia,1.0,100.0,574.8476999999999
661,Shannen,Lewin,Female,21,Argiculture,High Net Worth,No,6,29 Aberg Crossing,4210,QLD,6,259,30.0,18-29,30.0,Major Cities of Australia,1.0,100.0,405.1282
662,Bogey,Attew,Male,88,IT,Mass Customer,Yes,10,4 Monterey Road,4165,QLD,9,259,29.0,18-29,30.0,Major Cities of Australia,0.992545,99.2544958,645.2196167765
663,Bogey,Attew,Male,88,IT,Mass Customer,Yes,10,4 Monterey Road,4165,QLD,9,259,29.0,18-29,31.0,Inner Regional Australia,0.007455,0.7455042,506.9539832235
664,Mandi,Adamsson,Female,40,Manufacturing,Mass Customer,Yes,5,25 Westerfield Road,4165,QLD,5,731,29.0,18-29,30.0,Major Cities of Australia,0.992545,99.2544958,575.1744167765
665,Mandi,Adamsson,Female,40,Manufacturing,Mass Customer,Yes,5,25 Westerfield Road,4165,QLD,5,731,29.0,18-29,31.0,Inner Regional Australia,0.007455,0.7455042,436.9087832235
666,Glory,Chilcott,Female,49,Telecommunications,High Net Worth,No,9,4286 Rowland Circle,4165,QLD,5,741,82.0,70+,30.0,Major Cities of Australia,0.992545,99.2544958,762.6387167765
667,Glory,Chilcott,Female,49,Telecommunications,High Net Worth,No,9,4286 Rowland Circle,4165,QLD,5,741,82.0,70+,31.0,Inner Regional Australia,0.007455,0.7455042,624.3730832235
668,Bryon,Goundry,Male,79,Manufacturing,Mass Customer,No,21,005 Kensington Street,4165,QLD,5,804,71.0,70+,30.0,Major Cities of Australia,0.992545,99.2544958,763.9157167765001
669,Bryon,Goundry,Male,79,Manufacturing,Mass Customer,No,21,005 Kensington Street,4165,QLD,5,804,71.0,70+,31.0,Inner Regional Australia,0.007455,0.7455042,625.6500832235
670,Alex,Patshull,Female,37,Retail,Mass Customer,Yes,13,446 High Crossing Way,4165,QLD,5,974,56.0,50-59,30.0,Major Cities of Australia,0.992545,99.2544958,704.5887167765
671,Alex,Patshull,Female,37,Retail,Mass Customer,Yes,13,446 High Crossing Way,4165,QLD,5,974,56.0,50-59,31.0,Inner Regional Australia,0.007455,0.7455042,566.3230832235
672,Gerri,Schimann,Female,81,Property,Mass Customer,Yes,18,47 Kim Terrace,2566,NSW,8,259,52.0,50-59,10.0,Major Cities of Australia,1.0,100.0,651.3525999999998
673,Zach,Hedman,Male,87,Financial Services,Affluent Customer,Yes,4,62 Spaight Center,2566,NSW,9,320,40.0,30-39,10.0,Major Cities of Australia,1.0,100.0,528.96
674,Karrah,Howell,Female,63,Manufacturing,Mass Customer,No,17,4897 Melody Road,2566,NSW,9,851,65.0,60-69,10.0,Major Cities of Australia,1.0,100.0,620.3718
675,Cletis,Longley,Male,84,Manufacturing,High Net Worth,Yes,1,667 Waxwing Plaza,3199,VIC,7,271,25.0,18-29,20.0,Major Cities of Australia,1.0,100.0,584.2424
676,Paquito,Atwood,Male,15,Manufacturing,Affluent Customer,No,9,2 Magdeline Street,3199,VIC,8,291,49.0,40-49,20.0,Major Cities of Australia,1.0,100.0,529.6873999999999
677,Sada,Branton,Female,34,Manufacturing,Affluent Customer,No,14,9736 Mitchell Pass,3199,VIC,6,378,47.0,40-49,20.0,Major Cities of Australia,1.0,100.0,507.64680000000004
678,Marissa,O'Scandall,Female,17,Financial Services,Affluent Customer,Yes,7,45000 Randy Court,3199,VIC,7,626,48.0,40-49,20.0,Major Cities of Australia,1.0,100.0,481.4726
679,Bartram,Di Lucia,Male,70,Argiculture,Mass Customer,Yes,5,83509 Delaware Street,2480,NSW,3,271,61.0,60-69,11.0,Inner Regional Australia,1.0,100.0,573.9218
680,Tomkin,Bernlin,Male,7,Health,Affluent Customer,Yes,9,0492 Kings Street,2480,NSW,3,475,20.0,18-29,11.0,Inner Regional Australia,1.0,100.0,358.4935
681,Romonda,Hallt,Female,69,Financial Services,Affluent Customer,No,15,703 Ludington Plaza,2480,NSW,4,498,61.0,60-69,11.0,Inner Regional Australia,1.0,100.0,480.2723
682,Son,Varney,Male,75,Property,Mass Customer,Yes,10,189 Bayside Court,2480,NSW,7,725,28.0,18-29,11.0,Inner Regional Australia,1.0,100.0,564.6660999999999
683,Theresa,Cowper,Female,99,Manufacturing,Mass Customer,No,3,88 Mifflin Pass,2529,NSW,10,271,45.0,40-49,10.0,Major Cities of Australia,0.9920412,99.2041214,586.1518883220399
684,Theresa,Cowper,Female,99,Manufacturing,Mass Customer,No,3,88 Mifflin Pass,2529,NSW,10,271,45.0,40-49,11.0,Inner Regional Australia,0.0079588,0.7958786,447.99831167796
685,Dahlia,Shovlar,Female,90,Financial Services,Affluent Customer,Yes,7,655 Glendale Trail,3976,VIC,3,274,56.0,50-59,20.0,Major Cities of Australia,1.0,100.0,589.6529999999999
686,Caritta,Compston,Female,86,Manufacturing,Mass Customer,Yes,17,48971 Marquette Point,3976,VIC,5,653,63.0,60-69,20.0,Major Cities of Australia,1.0,100.0,714.0710999999999
687,Timi,Duny,Female,70,Telecommunications,High Net Worth,No,6,39192 Glendale Alley,2092,NSW,12,274,69.0,60-69,10.0,Major Cities of Australia,1.0,100.0,669.3257
688,Toma,Woolforde,Female,67,Financial Services,Mass Customer,Yes,5,76 Melody Avenue,2092,NSW,12,830,30.0,18-29,10.0,Major Cities of Australia,1.0,100.0,486.6632
689,Dominick,Asher,Male,50,Health,Affluent Customer,Yes,5,7307 Lake View Crossing,3804,VIC,9,278,59.0,50-59,20.0,Major Cities of Australia,1.0,100.0,609.9880999999999
690,Raye,Roo,Female,64,Financial Services,Mass Customer,Yes,16,1199 Express Plaza,3046,VIC,9,278,46.0,40-49,20.0,Major Cities of Australia,1.0,100.0,576.2642
691,Juliann,Siemantel,Female,86,Entertainment,Mass Customer,No,22,28 Parkside Park,3046,VIC,8,760,74.0,70+,20.0,Major Cities of Australia,1.0,100.0,642.9929
692,Dorolice,Osmon,Female,46,Financial Services,Affluent Customer,No,15,602 Clove Center,3046,VIC,6,810,61.0,60-69,20.0,Major Cities of Australia,1.0,100.0,518.9598
693,Becka,Hacon,Female,81,Financial Services,Affluent Customer,No,17,1 Namekagon Point,3791,VIC,9,278,56.0,50-59,20.0,Major Cities of Australia,1.0,100.0,538.8412999999999
694,Cirillo,Frossell,Male,7,Financial Services,Mass Customer,No,6,602 Meadow Vale Lane,2111,NSW,12,278,53.0,50-59,10.0,Major Cities of Australia,1.0,100.0,499.1878
695,Katy,Crooke,Female,0,Health,Mass Customer,No,13,67081 Burrows Center,2111,NSW,12,546,44.0,40-49,10.0,Major Cities of Australia,1.0,100.0,441.05490000000003
696,Judie,Pirkis,Female,2,Financial Services,Affluent Customer,Yes,4,6 Loftsgordon Pass,2111,NSW,11,583,26.0,18-29,10.0,Major Cities of Australia,1.0,100.0,350.6174
697,Dexter,Shutle,Male,81,Financial Services,Mass Customer,No,17,07 Dayton Court,4005,QLD,7,284,63.0,60-69,30.0,Major Cities of Australia,1.0,100.0,685.5635999999998
698,Konstanze,Hovie,Female,88,Health,Mass Customer,No,11,351 Sunfield Lane,4370,QLD,7,285,55.0,50-59,31.0,Inner Regional Australia,0.9842681,98.426814,615.78192865677
699,Konstanze,Hovie,Female,88,Health,Mass Customer,No,11,351 Sunfield Lane,4370,QLD,7,285,55.0,50-59,32.0,Outer Regional Australia,0.0157319,1.573186,575.97407134323
700,Bink,Bentje,Male,3,Financial Services,High Net Worth,Yes,19,8427 Moulton Place,2680,NSW,3,285,64.0,60-69,12.0,Outer Regional Australia,1.0,100.0,589.3919
701,Taber,Szymon,Male,70,Argiculture,Affluent Customer,No,13,984 Del Sol Junction,4659,QLD,8,287,74.0,70+,31.0,Inner Regional Australia,1.0,100.0,598.7808
702,Debbi,Dannatt,Female,2,Financial Services,Affluent Customer,No,6,3 Pepper Wood Hill,4218,QLD,10,287,63.0,60-69,30.0,Major Cities of Australia,1.0,100.0,513.3862
703,Alon,Borsi,Male,17,Financial Services,Affluent Customer,No,9,770 Crest Line Parkway,4218,QLD,3,329,22.0,18-29,30.0,Major Cities of Australia,1.0,100.0,416.65930000000003
704,Giulia,Hazart,Female,57,Financial Services,Mass Customer,No,11,81 Donald Parkway,4218,QLD,11,371,43.0,40-49,30.0,Major Cities of Australia,1.0,100.0,551.6976
705,Giana,Staresmeare,Female,96,Retail,Affluent Customer,Yes,9,8737 Scoville Center,2770,NSW,7,289,45.0,40-49,10.0,Major Cities of Australia,1.0,100.0,608.7261
706,Huberto,Mollatt,Male,82,Financial Services,Mass Customer,Yes,14,31121 Pierstorff Center,2770,NSW,7,483,60.0,50-59,10.0,Major Cities of Australia,1.0,100.0,646.9633999999999
707,Davie,Blay,Male,94,Financial Services,Mass Customer,No,8,7021 5th Alley,2770,NSW,7,808,36.0,30-39,10.0,Major Cities of Australia,1.0,100.0,532.0585
708,Reinald,Bembrigg,Male,54,Financial Services,Affluent Customer,No,10,858 Portage Hill,2770,NSW,7,862,68.0,60-69,10.0,Major Cities of Australia,1.0,100.0,553.4663
709,Marie-jeanne,Breawood,Female,37,Health,High Net Worth,No,8,6 Prairieview Pass,2770,NSW,6,871,68.0,60-69,10.0,Major Cities of Australia,1.0,100.0,542.576
710,Inglis,Pickaver,Male,33,Telecommunications,Affluent Customer,No,1,14067 Armistice Plaza,2770,NSW,8,963,27.0,18-29,10.0,Major Cities of Australia,1.0,100.0,487.0346
711,Morton,Petkens,Male,50,Manufacturing,High Net Worth,Yes,10,385 Montana Place,3012,VIC,1,289,31.0,30-39,20.0,Major Cities of Australia,1.0,100.0,569.0662
712,Karoly,Burgoine,Male,57,Health,High Net Worth,Yes,21,18 Morning Circle,3012,VIC,2,865,74.0,70+,20.0,Major Cities of Australia,1.0,100.0,697.3997
713,Vittoria,Whitney,Female,95,Financial Services,High Net Worth,No,12,3 Surrey Court,2019,NSW,11,291,40.0,30-39,10.0,Major Cities of Australia,1.0,100.0,486.6912
714,Estevan,Eastment,Male,54,Health,Mass Customer,Yes,21,61926 Tomscot Hill,2019,NSW,8,396,79.0,70+,10.0,Major Cities of Australia,1.0,100.0,702.8232999999999
715,Calhoun,Mussington,Male,98,Health,Mass Customer,No,12,176 Fallview Plaza,2019,NSW,9,782,29.0,18-29,10.0,Major Cities of Australia,1.0,100.0,528.5222
716,Dimitri,Tribbeck,Male,89,Financial Services,Affluent Customer,No,20,93235 Hoard Trail,3165,VIC,6,291,63.0,60-69,20.0,Major Cities of Australia,1.0,100.0,608.2828
717,Shelli,Bartholomaus,Female,88,Health,Mass Customer,Yes,6,356 Carberry Avenue,3082,VIC,7,291,58.0,50-59,20.0,Major Cities of Australia,1.0,100.0,663.2137999999999
718,Darwin,Bumpas,Male,24,Health,Affluent Customer,Yes,18,6812 Gina Point,3082,VIC,7,856,43.0,40-49,20.0,Major Cities of Australia,1.0,100.0,523.8512999999999
719,Biddie,Gorce,Female,68,Financial Services,Mass Customer,Yes,5,2116 Continental Terrace,2795,NSW,7,295,34.0,30-39,11.0,Inner Regional Australia,0.9780248,97.8024822,471.07280065015993
720,Biddie,Gorce,Female,68,Financial Services,Mass Customer,Yes,5,2116 Continental Terrace,2795,NSW,7,295,34.0,30-39,12.0,Outer Regional Australia,0.0219752,2.1975178,432.65359934984
721,Rupert,Marrow,Male,73,Property,High Net Worth,No,19,2 7th Way,2760,NSW,8,297,51.0,50-59,10.0,Major Cities of Australia,1.0,100.0,607.9115
722,Don,Spratling,Male,82,Property,Affluent Customer,Yes,7,078 Erie Point,2760,NSW,10,963,53.0,50-59,10.0,Major Cities of Australia,1.0,100.0,640.4496999999999
723,Zollie,Crinidge,Male,39,Retail,Mass Customer,Yes,10,0 Esker Avenue,4019,QLD,5,297,34.0,30-39,30.0,Major Cities of Australia,1.0,100.0,663.3651999999998
724,Kelcie,Kingaby,Female,54,IT,Mass Customer,Yes,6,0 Summit Center,4019,QLD,4,893,21.0,18-29,30.0,Major Cities of Australia,1.0,100.0,544.7719
725,Daisy,Pollen,Female,97,Financial Services,Mass Customer,No,7,61825 Debs Terrace,3167,VIC,9,302,28.0,18-29,20.0,Major Cities of Australia,1.0,100.0,505.8691
726,Linette,Boman,Female,56,Financial Services,Affluent Customer,No,11,7 Michigan Hill,2076,NSW,11,304,72.0,70+,10.0,Major Cities of Australia,1.0,100.0,534.6979
727,Liane,Poizer,Female,59,Property,High Net Worth,No,13,390 Express Plaza,2076,NSW,11,495,69.0,60-69,10.0,Major Cities of Australia,1.0,100.0,622.4613
728,Brynna,Tivers,Female,81,Financial Services,Mass Customer,No,6,0 Mayfield Parkway,4272,QLD,7,304,47.0,40-49,30.0,Major Cities of Australia,0.9801307,98.0130678,590.01310136919
729,Brynna,Tivers,Female,81,Financial Services,Mass Customer,No,6,0 Mayfield Parkway,4272,QLD,7,304,47.0,40-49,31.0,Inner Regional Australia,0.0198693,1.9869322,454.50869863081
730,Art,Carolan,Male,1,Financial Services,Affluent Customer,Yes,11,57903 Hanson Parkway,2570,NSW,9,304,67.0,60-69,10.0,Major Cities of Australia,0.834818,83.4817967,515.0053289706
731,Art,Carolan,Male,1,Financial Services,Affluent Customer,Yes,11,57903 Hanson Parkway,2570,NSW,9,304,67.0,60-69,11.0,Inner Regional Australia,0.165182,16.5182033,411.8218710294
732,Karol,Salthouse,Female,53,Financial Services,Mass Customer,Yes,18,10236 Mifflin Avenue,2570,NSW,8,568,53.0,50-59,10.0,Major Cities of Australia,0.834818,83.4817967,536.3625289706
733,Karol,Salthouse,Female,53,Financial Services,Mass Customer,Yes,18,10236 Mifflin Avenue,2570,NSW,8,568,53.0,50-59,11.0,Inner Regional Australia,0.165182,16.5182033,433.1790710294
734,Randall,Mason,Male,95,Health,Mass Customer,Yes,12,83497 Memorial Plaza,2570,NSW,11,870,47.0,40-49,10.0,Major Cities of Australia,0.834818,83.4817967,613.1031289706
735,Randall,Mason,Male,95,Health,Mass Customer,Yes,12,83497 Memorial Plaza,2570,NSW,11,870,47.0,40-49,11.0,Inner Regional Australia,0.165182,16.5182033,509.9196710294
736,Sonia,Dunstall,Female,0,Financial Services,Mass Customer,No,10,99 Park Meadow Hill,2570,NSW,9,960,46.0,40-49,10.0,Major Cities of Australia,0.834818,83.4817967,412.4613289706
737,Sonia,Dunstall,Female,0,Financial Services,Mass Customer,No,10,99 Park Meadow Hill,2570,NSW,9,960,46.0,40-49,11.0,Inner Regional Australia,0.165182,16.5182033,309.2778710294
738,Alfi,Sabbins,Female,63,Financial Services,High Net Worth,Yes,18,763 Ridgeway Place,2344,NSW,3,304,62.0,60-69,11.0,Inner Regional Australia,0.6993464,69.9346388,510.50360203287994
739,Alfi,Sabbins,Female,63,Financial Services,High Net Worth,Yes,18,763 Ridgeway Place,2344,NSW,3,304,62.0,60-69,12.0,Outer Regional Australia,0.3006536,30.0653612,534.06899796712
740,Seamus,Cains,Male,61,Manufacturing,High Net Worth,No,7,4882 Dakota Center,2305,NSW,8,312,32.0,30-39,10.0,Major Cities of Australia,1.0,100.0,508.6436
741,Julietta,Setchfield,Female,73,Financial Services,High Net Worth,Yes,3,4 Manufacturers Crossing,4170,QLD,8,312,30.0,18-29,30.0,Major Cities of Australia,1.0,100.0,537.5307
742,Maddalena,Hencke,Female,61,Financial Services,High Net Worth,No,22,64037 Swallow Crossing,4170,QLD,5,810,69.0,60-69,30.0,Major Cities of Australia,1.0,100.0,624.6473
743,Jeno,Strafford,Male,67,Financial Services,High Net Worth,No,7,891 Sachtjen Hill,4170,QLD,9,879,80.0,70+,30.0,Major Cities of Australia,1.0,100.0,706.3988
744,Rhodie,Gaskall,Female,83,Financial Services,Mass Customer,Yes,9,251 Pierstorff Alley,4170,QLD,9,956,58.0,50-59,30.0,Major Cities of Australia,1.0,100.0,675.2592
745,Roch,Symson,Female,96,Manufacturing,High Net Worth,No,18,016 Westport Park,3073,VIC,9,312,43.0,40-49,20.0,Major Cities of Australia,1.0,100.0,585.9625
746,Callean,Wass,Male,65,Financial Services,Affluent Customer,No,14,0593 Stoughton Center,3073,VIC,8,820,33.0,30-39,20.0,Major Cities of Australia,1.0,100.0,473.635
747,Eugenie,Brinson,Female,79,Entertainment,Mass Customer,Yes,17,7109 Grayhawk Avenue,3073,VIC,6,936,58.0,50-59,20.0,Major Cities of Australia,1.0,100.0,618.5198
748,Audry,Fann,Female,3,Health,Mass Customer,Yes,15,19 Debs Parkway,3029,VIC,6,312,64.0,60-69,20.0,Major Cities of Australia,1.0,100.0,592.6924
749,Ebony,Conrad,Female,8,Financial Services,Mass Customer,Yes,16,990 Hoffman Avenue,3029,VIC,7,334,22.0,18-29,20.0,Major Cities of Australia,1.0,100.0,428.61060000000003
750,Skipp,Swales,Male,15,Entertainment,High Net Worth,Yes,22,76 Green Ridge Drive,3029,VIC,7,436,48.0,40-49,20.0,Major Cities of Australia,1.0,100.0,522.7715
751,Charmain,Styles,Female,49,Property,High Net Worth,Yes,18,423 Holy Cross Lane,3029,VIC,7,574,57.0,50-59,20.0,Major Cities of Australia,1.0,100.0,644.1479999999999
752,Jamal,Dudgeon,Male,83,Financial Services,Mass Customer,No,7,2712 Namekagon Crossing,3029,VIC,5,591,57.0,50-59,20.0,Major Cities of Australia,1.0,100.0,631.0783999999999
753,Xenia,Maleck,Female,41,Telecommunications,Mass Customer,No,12,5 Southridge Hill,3029,VIC,7,666,62.0,60-69,20.0,Major Cities of Australia,1.0,100.0,672.9629
754,Kathe,Oller,Female,47,Manufacturing,Mass Customer,Yes,5,817 Loftsgordon Road,3029,VIC,4,926,62.0,60-69,20.0,Major Cities of Australia,1.0,100.0,668.1282
